Field,Source,Works
"Biochemistry, Genetics and Molecular Biology",The Japanese Society for Cognitive Psychology,2
"Biochemistry, Genetics and Molecular Biology",The Fifth Education and Science Forum,2
"Biochemistry, Genetics and Molecular Biology",Wiley Interdisciplinary Reviews Water,2
"Biochemistry, Genetics and Molecular Biology",South-to-north Water Transfers and Water Science & Technology,2
"Biochemistry, Genetics and Molecular Biology",Surfactant science series,2
"Biochemistry, Genetics and Molecular Biology",International Journal of the Sociology of Language,2
"Biochemistry, Genetics and Molecular Biology",Digital library of Zielona Gora (University of Zielona Góra),2
"Biochemistry, Genetics and Molecular Biology",African Journal for Physical Activity and Health Sciences (AJPHES),2
"Biochemistry, Genetics and Molecular Biology",Kalpa publications in engineering,2
"Biochemistry, Genetics and Molecular Biology",Jurnal Ilmu Nutrisi dan Teknologi Pakan,2
"Biochemistry, Genetics and Molecular Biology",Geochronology,2
"Biochemistry, Genetics and Molecular Biology",Journal of Nepal Pharmaceutical Association,2
"Biochemistry, Genetics and Molecular Biology",International Journal of Radiation Applications and Instrumentation Part D Nuclear Tracks and Radiation Measurements,2
"Biochemistry, Genetics and Molecular Biology",Womens Health International,2
"Biochemistry, Genetics and Molecular Biology","Proceeding of Proceedings of CHT-17 ICHMT International Symposium on Advances in Computational Heat Transfer May 28-June 1, 2017, Napoli, Italy",2
"Biochemistry, Genetics and Molecular Biology","Proceedings of 1994 Nonlinear Optics: Materials, Fundamentals and Applications",2
"Biochemistry, Genetics and Molecular Biology",Proceedings of 25th Texas Symposium on Relativistic Astrophysics  — PoS(Texas 2010),2
"Biochemistry, Genetics and Molecular Biology",Proceedings of 36th International Conference on High Energy Physics — PoS(ICHEP2012),2
"Biochemistry, Genetics and Molecular Biology",Proceedings of 37th International Cosmic Ray Conference — PoS(ICRC2021),2
"Biochemistry, Genetics and Molecular Biology",Proceedings of 38th International Conference on High Energy Physics — PoS(ICHEP2016),2
"Biochemistry, Genetics and Molecular Biology",Environmental Research Journal,2
"Biochemistry, Genetics and Molecular Biology",ACM SIGSOFT Software Engineering Notes,2
"Biochemistry, Genetics and Molecular Biology","Proceedings of Bridges 2016: Mathematics, Music, Art, Architecture, Education, Culture",2
"Biochemistry, Genetics and Molecular Biology","The Frontiers of Society, Science and Technology",2
"Biochemistry, Genetics and Molecular Biology",Lakes & Reservoirs Science Policy and Management for Sustainable Use,2
"Biochemistry, Genetics and Molecular Biology",Impactstory blog,2
"Biochemistry, Genetics and Molecular Biology",Soundings An Interdisciplinary Journal,2
"Biochemistry, Genetics and Molecular Biology",Progress in applied mathematics,2
"Biochemistry, Genetics and Molecular Biology",Journal of Linguistics,2
"Biochemistry, Genetics and Molecular Biology","Proceedings of Bridges 2012: Mathematics, Music, Art, Architecture, Culture",2
"Biochemistry, Genetics and Molecular Biology",Neuroscience of Consciousness,2
"Biochemistry, Genetics and Molecular Biology",Journal of Hip Preservation Surgery,2
"Biochemistry, Genetics and Molecular Biology",Current topics in comparative pathobiology,2
"Biochemistry, Genetics and Molecular Biology",Journal of Health Science and Medical Research,2
"Biochemistry, Genetics and Molecular Biology",Quantum Jurnal Inovasi Pendidikan Sains,2
"Biochemistry, Genetics and Molecular Biology",American Research Journal of Pediatrics,2
"Biochemistry, Genetics and Molecular Biology",Naukovì zapiski Nacìonalʹnogo unìversitetu «Ostrozʹka akademìâ» Serìâ «Fìlologìâ»,2
"Biochemistry, Genetics and Molecular Biology",Revista Iberoamericana de Automática e Informática Industrial RIAI,2
"Biochemistry, Genetics and Molecular Biology",Journal of Medicinal and Aromatic Plant Sciences.,2
"Biochemistry, Genetics and Molecular Biology",Jurnal IPTEK,2
"Biochemistry, Genetics and Molecular Biology",Silicon Chemistry,2
"Biochemistry, Genetics and Molecular Biology",Revue Romane Langue et littérature International Journal of Romance Languages and Literatures,2
"Biochemistry, Genetics and Molecular Biology",Sbornik Mathematics,2
"Biochemistry, Genetics and Molecular Biology",Sophiahemmet University Library (Sophiahemmet University),2
"Biochemistry, Genetics and Molecular Biology",Canadian Journal of Applied Science and Technology - Canadian Journal of Applied Science and Technology,2
"Biochemistry, Genetics and Molecular Biology",Populations,2
"Biochemistry, Genetics and Molecular Biology",Informationsbrief Ausländerrecht,2
"Biochemistry, Genetics and Molecular Biology",Notaufnahme up2date,2
"Biochemistry, Genetics and Molecular Biology",Endocrinology Diabetes and Obesity,2
"Biochemistry, Genetics and Molecular Biology",EnviroScienteae,2
"Biochemistry, Genetics and Molecular Biology",Proceedings of the JFPS International Symposium on Fluid Power,2
"Biochemistry, Genetics and Molecular Biology",Exercise Physiology and Performance (EPP),2
"Biochemistry, Genetics and Molecular Biology",Journal of Crop Ecophysiology    نشریه اکوفیزیولوژی گیاهان زراعی,2
"Biochemistry, Genetics and Molecular Biology","Proceedings of Bridges 2015: Mathematics, Music, Art, Architecture, Culture",2
"Biochemistry, Genetics and Molecular Biology",Industrial and Organizational Psychology,2
"Biochemistry, Genetics and Molecular Biology",Critical Social Policy,2
"Biochemistry, Genetics and Molecular Biology",Revista Estudos Feministas,2
"Biochemistry, Genetics and Molecular Biology",JHN journal,2
"Biochemistry, Genetics and Molecular Biology",Critical reviews in solid state and materials sciences/CRC critical reviews in solid state and materials sciences,2
"Biochemistry, Genetics and Molecular Biology",Vértices,2
"Biochemistry, Genetics and Molecular Biology",Journal of Applied Mathematics and Decision Sciences,2
"Biochemistry, Genetics and Molecular Biology",Annales Academiae Scientiarum Fennicae Series A I Mathematica,2
"Biochemistry, Genetics and Molecular Biology",Journal of Plant Cell Development,2
"Biochemistry, Genetics and Molecular Biology",Infectologia em Evidência,2
"Biochemistry, Genetics and Molecular Biology",Education and training in mental retardation and developmental disabilities,2
"Biochemistry, Genetics and Molecular Biology",The Behavior Analyst,2
"Biochemistry, Genetics and Molecular Biology",Proceedings of International Conference on Intelligent Unmanned Systems,2
"Biochemistry, Genetics and Molecular Biology",The Internet Journal of Emergency Medicine,2
"Biochemistry, Genetics and Molecular Biology",Gruppe Interaktion Organisation Zeitschrift für Angewandte Organisationspsychologie (GIO),2
"Biochemistry, Genetics and Molecular Biology",IEEE Solid-State Circuits Letters,2
"Biochemistry, Genetics and Molecular Biology",Proceedings of the 1999 Particle Accelerator Conference (Cat. No.99CH36366),2
"Biochemistry, Genetics and Molecular Biology",Proceedings of the 2005 Particle Accelerator Conference,2
"Biochemistry, Genetics and Molecular Biology",Proceedings of the 2009 12th International Symposium on Integrated Circuits,2
"Biochemistry, Genetics and Molecular Biology",Eurasian science review.,2
"Biochemistry, Genetics and Molecular Biology",Jaccrafrica.com.,2
"Biochemistry, Genetics and Molecular Biology",Journal of Physical Medicine Rehabilitation Studies & Reports,2
"Biochemistry, Genetics and Molecular Biology",EMTP journal,2
"Biochemistry, Genetics and Molecular Biology",Historical English Studies in Japan,2
"Biochemistry, Genetics and Molecular Biology",RECISATEC - REVISTA CIENTÍFICA SAÚDE E TECNOLOGIA - ISSN 2763-8405,2
"Biochemistry, Genetics and Molecular Biology",Proceedings of From Planets to Dark Energy: the Modern Radio Universe — PoS(MRU),2
"Biochemistry, Genetics and Molecular Biology",The International Encyclopedia of Linguistic Anthropology,2
"Biochemistry, Genetics and Molecular Biology",The International Encyclopedia of Media Psychology,2
"Biochemistry, Genetics and Molecular Biology","Proceedings of the 16th LACCEI International Multi-Conference for Engineering, Education, and Technology: “Innovation in Education and Inclusion”",2
"Biochemistry, Genetics and Molecular Biology","Proceedings of the 17th LACCEI International Multi-Conference for Engineering, Education, and Technology: “Industry, Innovation, and Infrastructure for Sustainable Cities and Communities”",2
"Biochemistry, Genetics and Molecular Biology",Proceedings of JSPE Semestrial Meeting,2
"Biochemistry, Genetics and Molecular Biology",Australian Emergency Nursing Journal,2
"Biochemistry, Genetics and Molecular Biology",Group Processes & Intergroup Relations,2
"Biochemistry, Genetics and Molecular Biology",International Journal of Emerging Electric Power Systems,2
"Biochemistry, Genetics and Molecular Biology",International Journal for Crime Justice and Social Democracy,2
"Biochemistry, Genetics and Molecular Biology",Exploration of Cardiology,2
"Biochemistry, Genetics and Molecular Biology",O&G Open,2
"Biochemistry, Genetics and Molecular Biology",Journal of Consciousness Studies,2
"Biochemistry, Genetics and Molecular Biology",Journal of International Agricultural and Extension Education,2
"Biochemistry, Genetics and Molecular Biology",Progress in Computational Fluid Dynamics An International Journal,2
"Biochemistry, Genetics and Molecular Biology",Bangladesh Journal of Obstetrics & Gynaecology,2
"Biochemistry, Genetics and Molecular Biology",International Journal of Physical Therapy Research & Practice,2
"Biochemistry, Genetics and Molecular Biology",Series on technology Management,2
"Biochemistry, Genetics and Molecular Biology",I Tatti Studies,2
"Biochemistry, Genetics and Molecular Biology",Enfermería Cuidados Humanizados,2
"Biochemistry, Genetics and Molecular Biology",Bulletin de la Société des Sciences et des Lettres de Łódź Série Recherches sur les Déformations,2
"Biochemistry, Genetics and Molecular Biology",SLIS Connecting,2
"Biochemistry, Genetics and Molecular Biology",Proceedings of Parasitology,2
"Biochemistry, Genetics and Molecular Biology",The Bulletin of The Korean Astronomical Society,2
"Biochemistry, Genetics and Molecular Biology",The Dental register,2
"Biochemistry, Genetics and Molecular Biology","The Annals and magazine of natural history; zoology, botany, and geology",2
"Biochemistry, Genetics and Molecular Biology","The Annals and magazine of natural history; zoology, botany, and geology being a continuation of the Annals combined with Loudon and Charlesworth&#39;s Magazine of Natural History.",2
"Biochemistry, Genetics and Molecular Biology",Visual Communication,2
"Biochemistry, Genetics and Molecular Biology",Proceedings of the 2011 3rd International Youth Conference on Energetics (IYCE),2
"Biochemistry, Genetics and Molecular Biology","Proceedings of the 2013 International Conference on Information, Business and Education Technology (ICIBET 2013)",2
"Biochemistry, Genetics and Molecular Biology",NASPA Journal,2
"Biochemistry, Genetics and Molecular Biology",Proceedings of The 13th International Electronic Conference on Synthetic Organic Chemistry,2
"Biochemistry, Genetics and Molecular Biology",The Encyclopedia of Applied Linguistics,2
"Biochemistry, Genetics and Molecular Biology",The Encyclopedia of War,2
"Biochemistry, Genetics and Molecular Biology",Annals of Microbiology and Research,2
"Biochemistry, Genetics and Molecular Biology",IEEE Transactions on Audio and Electroacoustics,2
"Biochemistry, Genetics and Molecular Biology",Revista Interdisciplinaria de Ingeniería Sustentable y Desarrollo Social,2
"Biochemistry, Genetics and Molecular Biology",Hépato-Gastro & Oncologie Digestive,2
"Biochemistry, Genetics and Molecular Biology",Herald of the Bauman Moscow State Technical University Series Mechanical Engineering,2
"Biochemistry, Genetics and Molecular Biology",Journal of Intellectual Property Rights,2
"Biochemistry, Genetics and Molecular Biology",Journal of Korean Association of Physical Education and Sport for Girls and Women,2
"Biochemistry, Genetics and Molecular Biology",Annuaire français de droit international,2
"Biochemistry, Genetics and Molecular Biology",Springer series on environmental management,2
"Biochemistry, Genetics and Molecular Biology",International Journal of Agricultural Research and Biotechnology,2
"Biochemistry, Genetics and Molecular Biology",International Journal of Convergent and Informatics Science Research,2
"Biochemistry, Genetics and Molecular Biology",Journal of Orthopaedic Nursing,2
"Biochemistry, Genetics and Molecular Biology",Sunway Institutional Repository (Sunway University),2
"Biochemistry, Genetics and Molecular Biology",Journal of Statistical Distributions and Applications,2
"Biochemistry, Genetics and Molecular Biology",Ukrainian Religious Studies,2
"Biochemistry, Genetics and Molecular Biology",Brazilian Journal of Global Health,2
"Biochemistry, Genetics and Molecular Biology",The Bridge,2
"Biochemistry, Genetics and Molecular Biology",Proceedings of the 2020 4th International Conference on Electronic Information Technology and Computer Engineering,2
"Biochemistry, Genetics and Molecular Biology","Proceedings of the 2nd International Symposium on Science at J-PARC — Unlocking the Mysteries of Life, Matter and the Universe —",2
"Biochemistry, Genetics and Molecular Biology",Proceedings of the 2018 3rd International Workshop on Materials Engineering and Computer Sciences (IWMECS 2018),2
