Field,Source,Works
"Economics, Econometrics and Finance",DIKEMAS (Jurnal Pengabdian Kepada Masyarakat),2
"Economics, Econometrics and Finance",Discrete & Computational Geometry,2
"Economics, Econometrics and Finance",Tyto alba eBooks,2
"Economics, Econometrics and Finance",Tulane Studies in Philosophy,2
"Economics, Econometrics and Finance",Emergency Medicine,2
"Economics, Econometrics and Finance",UII Press eBooks,2
"Economics, Econometrics and Finance",Universidad Carlos III de Madrid eBooks,2
"Economics, Econometrics and Finance",Universidad Autónoma de San Luis Potosí eBooks,2
"Economics, Econometrics and Finance",Universidad Autónoma del Estado de México eBooks,2
"Economics, Econometrics and Finance",Acta Orthopaedica et Traumatologica Turcica,2
"Economics, Econometrics and Finance",Contemporary Mathematics and Applications (ConMathA),2
"Economics, Econometrics and Finance",European Journal of Radiology Open,2
"Economics, Econometrics and Finance",Biblische Zeitschrift,2
"Economics, Econometrics and Finance",UMI Dissertation Services : ProQuest eBooks,2
"Economics, Econometrics and Finance",Philosophia Africana,2
"Economics, Econometrics and Finance",Profile eBooks,2
"Economics, Econometrics and Finance","Universidad Andina Simón Bolívar, Sede Ecuador; Corporación Editora Nacional; Ediciones Abya Yala eBooks",2
"Economics, Econometrics and Finance",Universala Esperanto-Asocio eBooks,2
"Economics, Econometrics and Finance",Wearable Technology,2
"Economics, Econometrics and Finance",Asiatic IIUM Journal of English Language and Literature,2
"Economics, Econometrics and Finance",Revista Ciencia Innovación y Tecnología,2
"Economics, Econometrics and Finance",United Nations Institute for Training and Research eBooks,2
"Economics, Econometrics and Finance","Program for Southeast Asian Area Studies, Academia Sinica eBooks",2
"Economics, Econometrics and Finance",Prion eBooks,2
"Economics, Econometrics and Finance","Printing Bureau, Ministry of Finance eBooks",2
"Economics, Econometrics and Finance",Printed under the authority of H.M.S.O. by Harrison and Sons eBooks,2
"Economics, Econometrics and Finance",Printed for the Society by J. Skinner eBooks,2
"Economics, Econometrics and Finance",Printed for R. Ackermann eBooks,2
"Economics, Econometrics and Finance",JURNAL EKONOMI DAN KEWIRAUSAHAAN,2
"Economics, Econometrics and Finance",Jurnal Agrotek UMMat,2
"Economics, Econometrics and Finance",COMPUTATIONAL MATHEMATICS AND INFORMATION TECHNOLOGIES,2
"Economics, Econometrics and Finance",Engineering Research Express,2
"Economics, Econometrics and Finance",Universidad de Deusto eBooks,2
"Economics, Econometrics and Finance",Universidad de Cuenca eBooks,2
"Economics, Econometrics and Finance",Universidad de Costa Rica eBooks,2
"Economics, Econometrics and Finance","Universidad de Córdoba, Servicio de Publicaciones eBooks",2
"Economics, Econometrics and Finance",Jurnal Meteorologi Klimatologi dan Geofisika,2
"Economics, Econometrics and Finance",Universidad de Alicante. Servicio de Publicaciones eBooks,2
"Economics, Econometrics and Finance","Universidad de Alcalá, Servicio de Publicaciones eBooks",2
"Economics, Econometrics and Finance","Universidad Central de Venezuela, Facultad de Ciencias Económicas y Sociales, División de Publicaciones eBooks",2
"Economics, Econometrics and Finance","Universidad de Extremadura, Servicio de Publicaciones eBooks",2
"Economics, Econometrics and Finance",Unione Tipografico eBooks,2
"Economics, Econometrics and Finance",Union Deutsche Verlagsgesellschaft eBooks,2
"Economics, Econometrics and Finance",Visión tecnológica,2
"Economics, Econometrics and Finance",Sustainable Food Technology,2
"Economics, Econometrics and Finance",Unhi Press eBooks,2
"Economics, Econometrics and Finance",Edith Cowan Journal of Medicine Nursing and Public health,2
"Economics, Econometrics and Finance",Ingente Americana,2
"Economics, Econometrics and Finance",United Nations Environment Programme (UNEP) eBooks,2
"Economics, Econometrics and Finance",UNDP eBooks,2
"Economics, Econometrics and Finance",UNCTAD eBooks,2
"Economics, Econometrics and Finance",The Wallace Stevens journal,2
"Economics, Econometrics and Finance",Medieval Encounters,2
"Economics, Econometrics and Finance",Bertuah Jurnal Syariah dan Ekonomi Islam,2
"Economics, Econometrics and Finance",JURNAL PERTANIAN,2
"Economics, Econometrics and Finance",Archives of Business Administration and Management,2
"Economics, Econometrics and Finance",Fusion Science & Technology,2
"Economics, Econometrics and Finance",Khatulistiwa Law Review,2
"Economics, Econometrics and Finance",Journal of Media Research,2
"Economics, Econometrics and Finance",PT Elex Media Komputindo eBooks,2
"Economics, Econometrics and Finance",P. Smith eBooks,2
"Economics, Econometrics and Finance",Klausula (Jurnal Hukum Tata Negara Hukum Adminitrasi Pidana Dan Perdata),2
"Economics, Econometrics and Finance",Prosiding SENIATI,2
"Economics, Econometrics and Finance",Prosveta eBooks,2
"Economics, Econometrics and Finance",Lensa Ilmiah Jurnal Manajemen dan Sumberdaya,2
"Economics, Econometrics and Finance",International Journal of Pest Management,2
"Economics, Econometrics and Finance",ASA Refresher Courses in Anesthesiology,2
"Economics, Econometrics and Finance",PromPerú eBooks,2
"Economics, Econometrics and Finance",Art History Forum,2
"Economics, Econometrics and Finance",Prometeo eBooks,2
"Economics, Econometrics and Finance",Motif Akademi Halk Bilimi Dergisi,2
"Economics, Econometrics and Finance",Clinical eHealth,2
"Economics, Econometrics and Finance",Progress in Cardiovascular Nursing,2
"Economics, Econometrics and Finance",Humaniora Journal of Linguistics Literature and Education,2
"Economics, Econometrics and Finance",Union Research Institute eBooks,2
"Economics, Econometrics and Finance",Propyläen eBooks,2
"Economics, Econometrics and Finance",Journal of Pharmacokinetics and Biopharmaceutics,2
"Economics, Econometrics and Finance",International Journal of Circuit Theory and Applications,2
"Economics, Econometrics and Finance",Cukurova Anestezi ve Cerrahi Bilimler Dergisi,2
"Economics, Econometrics and Finance",Penerbit UniMAP eBooks,2
"Economics, Econometrics and Finance",Communications & stratégies,2
"Economics, Econometrics and Finance",International Journal of Forestry Research,2
"Economics, Econometrics and Finance",Journal of Physics B Atomic Molecular and Optical Physics,2
"Economics, Econometrics and Finance",Rahat-ul-Quloob,2
"Economics, Econometrics and Finance",GSTF Journal of Law and Social Sciences,2
"Economics, Econometrics and Finance",Inovasi-Jurnal Diklat Keagamaan,2
"Economics, Econometrics and Finance",V.V. Giri National Labour Institute eBooks,2
"Economics, Econometrics and Finance",ISRN AIDS,2
"Economics, Econometrics and Finance",VTT Technical Research Centre of Finland eBooks,2
"Economics, Econometrics and Finance",On-line Scientific & Educational Bulletin “Health & education millennium”,2
"Economics, Econometrics and Finance",Pitannâ lìteraturoznavstva,2
"Economics, Econometrics and Finance",Voluntad eBooks,2
"Economics, Econometrics and Finance",Journal of Women’s Health Care and Management,2
"Economics, Econometrics and Finance",Herald of Institute Mathematics of the National Academy of Sciences of the Kyrgyz Republic,2
"Economics, Econometrics and Finance","Waseda University Global COE Program, Global Institute for Asian Regional Integration (GIARI) eBooks",2
"Economics, Econometrics and Finance",International Journal of Housing and Human Settlement Planning,2
"Economics, Econometrics and Finance",MECHANICAL,2
"Economics, Econometrics and Finance",Springer Studium Mathematik - Bachelor,2
"Economics, Econometrics and Finance",Agustiniana Revista Académica,2
"Economics, Econometrics and Finance",Revista Texto Poético,2
"Economics, Econometrics and Finance",Practice Periodical on Structural Design and Construction,2
"Economics, Econometrics and Finance",Wuji huaxue xuebao,2
"Economics, Econometrics and Finance",Brazilian Journal of Biological Sciences,2
"Economics, Econometrics and Finance",Walker Art Center eBooks,2
"Economics, Econometrics and Finance",W. & A.K. Johnston eBooks,2
"Economics, Econometrics and Finance",Advances in catalysis,2
"Economics, Econometrics and Finance",Protein Expression and Purification,2
"Economics, Econometrics and Finance",Permanent Black eBooks,2
"Economics, Econometrics and Finance",Pepin Press : Agile Rabbit Editions eBooks,2
"Economics, Econometrics and Finance",Journal of sports traumatology and related research,2
"Economics, Econometrics and Finance",Alces,2
"Economics, Econometrics and Finance",International Journal of Clinical Oncology and Cancer Research,2
"Economics, Econometrics and Finance",Vilnius : Vilniaus pedagoginio universiteto leidykla eBooks,2
"Economics, Econometrics and Finance",Vilnius : Lietuvos edukologijos universiteto leidykla eBooks,2
"Economics, Econometrics and Finance",Journal of Research in Siddha Medicine,2
"Economics, Econometrics and Finance",Pro Ecclesia A Journal of Catholic and Evangelical Theology,2
"Economics, Econometrics and Finance",MEDS Clinical Medicine,2
"Economics, Econometrics and Finance",Journal of Advanced Guidance and Counseling,2
"Economics, Econometrics and Finance",Journal of Emergencies Trauma and Shock,2
"Economics, Econometrics and Finance",LCA compendium,2
"Economics, Econometrics and Finance",Journal of Positive Behavior Interventions,2
"Economics, Econometrics and Finance",ALTRALANG Journal,2
"Economics, Econometrics and Finance",Mendapo Journal of Administrative Law,2
"Economics, Econometrics and Finance",Journal of Bangladesh Society of Physiologist,2
"Economics, Econometrics and Finance",Pickering and Chatto eBooks,2
"Economics, Econometrics and Finance",El-Dusturie,2
"Economics, Econometrics and Finance",Technical programs and proceedings/Technical program and proceedings,2
"Economics, Econometrics and Finance",Volksvereins-Verlag eBooks,2
"Economics, Econometrics and Finance",Calle 14 revista de investigación en el campo del arte,2
"Economics, Econometrics and Finance",Jurnal Agrium,2
"Economics, Econometrics and Finance",Visor eBooks,2
"Economics, Econometrics and Finance",AIS Transactions on Human-Computer Interaction,2
"Economics, Econometrics and Finance",Journal of Guilan University of Medical Sciences,2
"Economics, Econometrics and Finance",Pharmacophore,2
"Economics, Econometrics and Finance",Hefte zur Zeitschrift Der Unfallchirurg,2
"Economics, Econometrics and Finance",Virgin eBooks,2
"Economics, Econometrics and Finance",PHAIDRA University of Padova eBooks,2
"Economics, Econometrics and Finance",Phaidon Press eBooks,2
"Economics, Econometrics and Finance",Korea Society Of The Politics Of Education,2
"Economics, Econometrics and Finance",P. Geuthner eBooks,2
"Economics, Econometrics and Finance",International business and management series,2
"Economics, Econometrics and Finance",Peter Lang Publishing Group eBooks,2
"Economics, Econometrics and Finance",Caligrama Revista de Estudos Românicos,2
"Economics, Econometrics and Finance",Peter Davies eBooks,2
"Economics, Econometrics and Finance",Psychiatry,2
"Economics, Econometrics and Finance",Biology of the Cell,2
"Economics, Econometrics and Finance",Pavilion eBooks,2
"Economics, Econometrics and Finance",Journal of Clinical Pediatrics and Child Care Research,2
"Economics, Econometrics and Finance",Education and Human Development Journal,2
"Economics, Econometrics and Finance",Acque Sotterranee-Italian Journal of Groundwater,2
"Economics, Econometrics and Finance",Pàtron eBooks,2
"Economics, Econometrics and Finance",Journal of Coupled Systems and Multiscale Dynamics,2
"Economics, Econometrics and Finance",IEEE Open Journal of the Solid-State Circuits Society,2
"Economics, Econometrics and Finance",W. Girardet eBooks,2
"Economics, Econometrics and Finance",WARTA AKAB,2
"Economics, Econometrics and Finance",Fit for Future,2
"Economics, Econometrics and Finance",Westfälisches Dampfboot eBooks,2
"Economics, Econometrics and Finance",L Année balzacienne,2
"Economics, Econometrics and Finance",UIR LAW REVIEW,2
"Economics, Econometrics and Finance",OECD health technical papers,2
"Economics, Econometrics and Finance",Sport Scientific And Practical Aspects International Scientific Journal of Kinesiology,2
"Economics, Econometrics and Finance",W. Goldmann eBooks,2
"Economics, Econometrics and Finance",Wiley Eastern eBooks,2
"Economics, Econometrics and Finance",Journal of Negative Results in BioMedicine,2
"Economics, Econometrics and Finance",Boreas,2
"Economics, Econometrics and Finance",Jurnal Ilmiah Teknik Informatika dan Komunikasi,2
"Economics, Econometrics and Finance",Whittlesey House eBooks,2
